stop_id,zone_id,location_type,stop_name,stop_desc,stop_lat,stop_url,stop_timezone,wheelchair_boarding,parent_station,preferred,stop_lon,stop_code
93472:1,,0,Mill Southbound @ Edward,,43.91462,,,2,,2,-78.587591,93472
93482:1,,0,Carnwith Eastbound @ Baldwin,,43.9668955,,,1,,2,-78.9578328,93482
93484:1,,0,Carnwith Eastbound @ Watford,,43.967258,,,1,,2,-78.951755,93484
93485:1,,0,Carnwith Eastbound @ Thickson,,43.9679088,,,1,,2,-78.9488879,93485
93491:1,,0,Audley Northbound @ Crellin,,43.84361,,,2,,2,-78.98639,93491
93493:1,,0,Coldstream Eastbound @ Wilson,,43.945803,,,1,,2,-78.86329499999998,93493
93495:1,,0,Brock Road Southbound @ Orangebrook,,43.83056,,,2,,2,-79.066528,93495
93496:1,,0,Brock Road Southbound @ Quigley,,43.828737,,,2,,2,-79.065713,93496
93497:1,,0,Clements Eastbound @ Brock Road,,43.825056,,,1,,1,-79.062901,93497
93498:1,,0,Eastbound @ 1845 Clements,,43.82558800000001,,,2,,2,-79.06062799999998,93498
93499:1,,0,Eastbound @ 1885 Clements,,43.826442,,,2,,2,-79.056838,93499
93500:1,,0,Clements Eastbound @ Squires Beach,,43.82698100000001,,,2,,2,-79.054408,93500
93501:1,,0,Squires Beach Southbound @ Clements,,43.824718,,,2,,2,-79.053242,93501
93502:1,,0,Squires Beach Southbound @ McKay,,43.821685,,,2,,2,-79.051934,93502
93504:1,,0,Southbound @ 770 McKay,,43.81876900000001,,,2,,2,-79.057412,93504
93506:1,,0,Montgomery Park Westbound @ Brock Road,,43.815712,,,2,,2,-79.059768,93506
93509:1,,0,Sandy Beach Northbound @ Parkham,,43.819466,,,1,,2,-79.072332,93509
93511:1,,0,Alyssum Westbound @ Krosno,,43.8241576,,,2,,2,-79.0759742,93511
93512:1,,0,Krosno Westbound @ Modlin,,43.8219172,,,1,,2,-79.0792351,93512
93519:1,,0,Montgomery Park Westbound @ OPG Pickering,,43.8144291,,,2,,2,-79.0652288,93519
935211,,0,Adelaide Westbound @ Fernhill,,43.899535,,,2,,2,-78.883283,93521
93527:1,,0,Wentworth Westbound @ Boundary (East side stop),,43.86224717000001,,,2,,2,-78.885536,93527
935321,,0,Main Southbound @ Duchess,,43.971806,,,2,,2,-78.615001,93532
935331,,0,Main Southbound @ Winter,,43.964867,,,2,,2,-78.612009,93533
93534:1,,0,Glenabbey Westbound @ Prestonvale,,43.89786363000001,,,2,,2,-78.794723,93534
93536:1,,0,Glenabbey Southbound @ Oke,,43.901355,,,1,,2,-78.792329,93536
93537:1,,0,Glenabbey Northbound @ Found,,43.900483,,,1,,2,-78.791802,93537
93542:1,,0,Kingston Eastbound @ Liverpool,,43.835851,,,1,,1,-79.09007,93542
93551:1,,0,Stevenson Southbound @ Creighton,,43.89565665,,,1,,2,-78.884573,93551
93552:1,,0,Harmony Northbound @ Capri,,43.90136600000001,,,1,,2,-78.832565,93552
93553:1,,0,Winchester Westbound @ Cachet,,43.95900300000001,,,2,,2,-78.936407,93553
935561,,0,Bayly Westbound @ Lake Ridge,,43.852679,,,2,,2,-78.979746,93556
935571,,0,Bayly Eastbound @ Lake Ridge,,43.852479,,,2,,2,-78.97930599999998,93557
935581,,0,Victoria Eastbound @ Halls,,43.853654,,,2,,2,-78.974109,93558
935591,,0,Victoria Eastbound @ Seaboard Gate,,43.8581551,,,2,,2,-78.9532997,93559
935621,,0,Britannia Westbound @ Kedron,,43.9562646,,,2,,2,-78.8795994,93562
935641,,0,Britannia Westbound @ Pindar,,43.955218,,,2,,2,-78.884259,93564
935671,,0,Britannia Westbound @ Secreto,,43.955815,,,2,,2,-78.889993,93567
935681,,0,Britannia Westbound @ Bridle,,43.956057,,,2,,2,-78.892605,93568
935801,,0,Burkholder Southbound @ Belcourt,,43.874871,,,2,,2,-79.117902,93580
935821,,0,Burkholder Southbound @ Hibiscus,,43.871065,,,2,,2,-79.11385,93582
935971,,0,Wentworth Eastbound @ Wilson,,43.87798200000001,,,2,,2,-78.832502,93597
935981,,0,Wentworth Eastbound @ Farewell,,43.878892,,,2,,2,-78.829054,93598
935991,,0,Liverpool Southbound @ East Shore Community Centre,,43.82672,,,1,,2,-79.086556,93599
936081,,0,Rossland Eastbound @ Des Newman,,43.88980200000001,,,1,,1,-78.983372,93608
936091,,0,Rossland Westbound @ Des Newman,,43.889813,,,1,,1,-78.984482,93609
936101,,0,Rossland Westbound @ Coronation,,43.89277,,,2,,2,-78.972246,93610
936111,,0,Rossland Eastbound @ Coronation,,43.892561,,,2,,2,-78.972611,93611
936221,,0,Harwood Southbound @ Harwood Plaza,,43.845427,,,1,,1,-79.019197,93622
937001,,0,Ritson Northbound @ Bond,,43.900361,,,1,,2,-78.853953,93700
937041,,0,Railway Southbound @ Albert,,44.10964400000001,,,2,,1,-79.125063,93704
937051,,0,Highway 2 Eastbound @ Boswell,,43.90931,,,2,,2,-78.715382,93705
937071,,0,Bloor Eastbound @ Park,,43.877851,,,2,,2,-78.866602,93707
937081,,0,Bloor Westbound @ Park,,43.877762,,,2,,2,-78.86810699999998,93708
937101,,0,Ritson Northbound @ Athol,,43.898724,,,2,,2,-78.853139,93710
937111,,0,Ritson Northbound @ Eulalie,,43.895036,,,2,,2,-78.851457,93711
937121,,0,Ritson Northbound @ Olive,,43.890786,,,2,,2,-78.849532,93712
937131,,0,Ritson Southbound @ Athol,,43.898959,,,2,,2,-78.853486,93713
937141,,0,Ritson Southbound @ Eulalie,,43.89525600000001,,,2,,2,-78.85178,93714
937151,,0,Ritson Southbound @ Olive,,43.891023,,,2,,2,-78.849841,93715
937181,,0,Ritson Southbound @ William,,43.902586,,,2,,2,-78.855132,93718
937201,,0,Clarington Northbound @ Prince William,,43.908273,,,2,,1,-78.706862,93720
937211,,0,Durham Highway 2 @ Courtice Road,,43.9121115,,,2,,1,-78.777044,93721
937221,,0,Durham Highway 2 Westbound @ Hancock,,43.9140769,,,2,,2,-78.769786,93722
937231,,0,Durham Highway 2 Eastbound @ Hancock,,43.9133221,,,2,,2,-78.770601,93723
937241,,0,Durham Highway 2 Westbound @ Solina,,43.9144556,,,2,,2,-78.756297,93724
937251,,0,Durham Highway 2 Eastbound @ Solina,,43.9138579,,,2,,2,-78.756069,93725
937261,,0,Durham Highway 2 Westbound @ Rundle,,43.9140712,,,2,,2,-78.745721,93726
937271,,0,Durham Highway 2 Eastbound @ Rundle,,43.9136054,,,2,,2,-78.745863,93727
937281,,0,Durham Highway 2 Westbound @ Holt,,43.9126438,,,2,,2,-78.734177,93728
937291,,0,Durham Highway 2 Eastbound @ Holt,,43.9123477,,,2,,2,-78.735274,93729
937301,,0,Durham Highway 2 Westbound @ Maple Grove,,43.9107906,,,2,,2,-78.72386,93730
937311,,0,Durham Highway 2 Eastbound @ Maple Grove,,43.91044930000001,,,2,,2,-78.723765,93731
937321,,0,Clarington Blvd Westbound @ Green Road,,43.9054377,,,2,,2,-78.70954,93732
937331,,0,Durham Highway 2 Eastbound @ Bowmanville Ave,,43.9109185,,,2,,2,-78.70230599999998,93733
937341,,0,Durham Highway 2 Westbound @ Bowmanville Ave,,43.9116381,,,2,,2,-78.701406,93734
937351,,0,Garrard Northbound @ Griffen,,43.923381,,,2,,2,-78.91789199999998,93735
937361,,0,Garrard Northbound @ Gagnon,,43.919757,,,2,,2,-78.91632199999998,93736
937371,,0,Garrard Northbound @ Dryden,,43.917454,,,2,,2,-78.915265,93737
937381,,0,Dryden Eastbound @ Steele Valley,,43.915641,,,2,,2,-78.918736,93738
937391,,0,Dryden Eastbound @ Waller,,43.91477900000001,,,2,,2,-78.921612,93739
937401,,0,Brock Street Eastbound @ Toronto Street,,44.108695,,,2,,2,-79.122934,93740
937471,,0,Dundas Eastbound @ Des Newman,,43.873089,,,2,,1,-78.971771,93747
937491,,0,Dundas Westbound @ Des Newman,,43.873682,,,2,,1,-78.970969,93749
937651,,0,Dean Westbound @ Ritson,,43.88649853166958,,,2,,2,-78.84746939310502,93765
938011,,0,Scugog @ Concession 3 n ns,,43.933913,,,2,,2,-78.701053,93801
939371,,0,Simcoe Southbound @ Northern Dancer,,43.95228111,,,1,,2,-78.89825264,93937
939441,,0,Finch Eastbound @ Whites,,43.839422,,,2,,1,-79.122716,93944
939691,,0,Sheppard Westbound @ Meadowvale (East side stop),,43.80852500000001,,,2,,2,-79.170563,93969
939931,,0,Progress Southbound @ Centennial College,,43.783468,,,2,,2,-79.23197399999998,93993
939941,,0,Progress Westbound @ Markham Road,,43.781656,,,2,,2,-79.234801,93994
939971,,0,Grangeway Southbound @ Progress,,43.775976,,,2,,2,-79.250532,93997
939981,,0,Scarborough Centre Station,,43.77431700000001,,,1,,2,-79.258755,93998
939991,,0,McCowan Northbound @ Progress,,43.776643,,,2,,2,-79.252857,93999
939:1,,0,Phillip Murray Eastbound @ Stevenson,,43.85629200000001,,,1,,2,-78.867462,939
940021,,0,Progress Eastbound @ Bellamy,,43.78017420754376,,,2,,2,-79.24343282725708,94002
940061,,0,Progress Eastbound @ Markham Road,,43.781933,,,2,,2,-79.233259,94006
940071,,0,Progress Northbound @ Centennial College,,43.783526,,,2,,2,-79.231618,94007
940091,,0,Progress Northbound @ Milner Avenue,,43.789947,,,2,,2,-79.23394999999998,94009
940291,,0,Sheppard Eastbound @ Meadowvale (West side stop),,43.80818,,,2,,2,-79.171104,94029
940371,,0,Trulls Northbound @ Nash,,43.913854,,,2,,2,-78.789545,94037
940381,,0,Trulls Northbound @ Cecil Found,,43.917206,,,2,,2,-78.790964,94038
940391,,0,Trulls Northbound @ George Reynolds,,43.919116,,,2,,2,-78.791855,94039
940401,,0,Trulls Southbound @ Devondale,,43.917123,,,2,,2,-78.791102,94040
940411,,0,Trulls Southbound @ Nash,,43.914181,,,2,,2,-78.789765,94041
940421,,0,Trulls Southbound @ Durham Highway 2,,43.9112,,,2,,2,-78.788622,94042
940481,,0,Grandview Southbound @ Greenhill,,43.952296,,,2,,2,-78.844517,94048
940491,,0,Conlin Westbound @ Ritson (East side stop),,43.952552,,,2,,2,-78.87615,94049
940511,,0,Britannia Eastbound @ Ritson,,43.956148,,,2,,2,-78.878843,94051
940521,,0,Britannia Eastbound @ Raike,,43.954945,,,2,,2,-78.885386,94052
940541,,0,Progress Westbound @ Corporate Drive,,43.78018,,,2,,2,-79.2444,94054
940591,,0,McQuay Southbound @ Rossland,,43.89052,,,2,,2,-78.97844,94059
940601,,0,McQuay Eastbound @ Muir,,43.889751,,,2,,2,-78.973695,94060
940611,,0,McQuay Eastbound @ Jacob,,43.889924,,,2,,2,-78.971264,94061
940621,,0,McQuay Southbound @ Renfield,,43.888161,,,2,,2,-78.969356,94062
94063.1,,0,McQuay Southbound @ Guthrie,,43.885318,,,2,,2,-78.968639,94063
940641,,0,McQuay Southbound @ Bonacord,,43.88422400000001,,,2,,2,-78.96784,94064
940661,,0,Morningside Northbound @ Military Trail,,43.78888,,,1,,2,-79.19394,94066
940671,,0,Elesmere Westbound @ Moringside,,43.785544,,,2,,2,-79.19309199999998,94067
940701,,0,Ritson Southbound @ McNaughton,,43.88665000000001,,,2,,2,-78.8479,94070
940791,,0,Liverpool Northbound @ Finch,,43.84532500000001,,,1,,2,-79.094419,94079
940801,,0,Valley Farm Northbound @ Bloomfield,,43.848572,,,1,,2,-79.085389,94080
940811,,0,Greenmount Eastbound @ Major Oaks,,43.85717000000001,,,2,,2,-79.087286,94081
940821,,0,Brock Road Northbound @ Rossland,,43.868608,,,1,,2,-79.08292899999998,94082
940831,,0,Brock Road Southbound @ Rossland,,43.867969,,,1,,2,-79.083181,94083
940841,,0,Brock Road Northbound @ William Jackson,,43.874896,,,1,,2,-79.085571,94084
940851,,0,Zents Westbound @ Brock Road,,43.879619,,,1,,2,-79.088856,94085
940861,,0,Greenmount Westbound @ Major Oaks,,43.857079,,,2,,2,-79.087567,94086
940891,,0,Clements Eastbound @ Finley,,43.833128,,,2,,2,-79.027482,94089
940901,,0,Clements Westbound @ Westney,,43.832102,,,1,,2,-79.032704,94090
940911,,0,Adelaide Westbound @ Waverley,,43.89807600000001,,,2,,2,-78.890673,94091
940921,,0,Adelaide Eastbound @ Waverley,,43.89786500000001,,,2,,2,-78.891092,94092
940931,,0,Winchester Eastbound @ Cachet,,43.958574,,,1,,2,-78.937482,94093
940941,,0,Winchester Eastbound @ Winchester,,43.957557,,,1,,1,-78.942081,94094
940951,,0,Liverpool Southbound @ Finch,,43.844825,,,1,,2,-79.094491,94095
940961,,0,Adelaide Eastbound @ Stevenson,,43.89873200000001,,,2,,2,-78.886166,94096
940971,,0,Adelaide Eastbound @ Gibbons,,43.899898,,,1,,2,-78.881242,94097
940981,,0,Adelaide Eastbound @ Park,,43.90105,,,2,,2,-78.876259,94098
940991,,0,Adelaide Westbound @ Stevenson,,43.899015,,,2,,2,-78.885722,94099
941001,,0,Whites Southbound @ Strouds (South side stop),,43.829,,,2,,1,-79.12018,94100
941011,,0,Taunton Westbound @ Des Newman,,43.90754,,,2,,2,-78.991035,94101
941022,,0,Taunton Easttbound @ Des Newman,,43.907115,,,2,,2,-78.991807,94102
941051,,0,Baldwin-Highway 407 Park and Ride,,43.94436000000001,,,1,,2,-78.95963,94105
941071,,0,Vipond Westbound @ Montgomery,,43.957026,,,2,,2,-78.965508,94107
941081,,0,Vipond Westbound @ Ferguson,,43.956074,,,2,,2,-78.969778,94108
941091,,0,Vipond Westbound @ Darrius Harns,,43.955498,,,2,,2,-78.972343,94109
941101,,0,Carnwith Eastbound @ Darius Harns,,43.961669,,,2,,2,-78.974259,94110
941111,,0,Carnwith Eastbound @ Bayern,,43.96210700000001,,,2,,2,-78.97233799999998,94111
941121,,0,Carnwith Eastbound @ Montgomery,,43.962238,,,2,,2,-78.96767699999998,94112
941151,,0,Britannia Eastbound @ Windfields Farm,,43.95367,,,2,,2,-78.9102,94115
941251,,0,Pickering Parkway Terminal Platform B13,,43.83272,,,1,,2,-79.08561,94125
941261,,0,Liberty Southbound @ King,,43.910968,,,2,,2,-78.680541,94126
94127,,0,Northglen Eastbound @ Kenneth Cole,,43.936771,,,2,,2,-78.711204,94127
941281,,0,Middle Southbound @ Northglen,,43.937716,,,2,,2,-78.70322899999998,94128
941291,,0,Middle Southbound @ Concession 3,,43.934469,,,2,,2,-78.701693,94129
941301,,0,Highway 2 Westbound @ Clarington,,43.909904,,,2,,2,-78.707358,94130
941311,,0,Scugog Northbound @ Church,,43.913996,,,2,,2,-78.692533,94131
941321,,0,Scugog Northbound @ O'Dell,,43.916935,,,2,,2,-78.693467,94132
941331,,0,Scugog Northbound @ Jackman,,43.921037,,,2,,2,-78.695243,94133
941341,,0,Scugog Northbound @ Longworth,,43.925778,,,2,,2,-78.697377,94134
941351,,0,Scugog Northbound @ Somerscales,,43.92721,,,2,,2,-78.698014,94135
941361,,0,Scugog Northbound @ Bons,,43.930879,,,2,,2,-78.699653,94136
941381,,0,Liberty Southbound @ Bons,,43.9336,,,2,,2,-78.690382,94138
941391,,0,Longworth Eastbound @ Liberty,,43.930353,,,2,,2,-78.687673,94139
941401,,0,Longworth Eastbound @ Swindells,,43.930813,,,2,,2,-78.68607,94140
941411,,0,Longworth Eastbound @ Rickaby,,43.932234,,,2,,2,-78.681037,94141
941421,,0,Mearns Southbound @ Elephant Hill,,43.928678,,,2,,2,-78.677319,94142
941431,,0,Mearns Southbound @ Apple Blossom,,43.92479500000001,,,2,,2,-78.675549,94143
941441,,0,Mearns Southbound @ Concession,,43.921414,,,2,,2,-78.673993,94144
941451,,0,Concession Westbound @ Mann,,43.919858,,,1,,2,-78.676874,94145
941461,,0,Liberty Southbound @ Concession,,43.917681,,,2,,2,-78.68347799999998,94146
941471,,0,Liberty Southbound @ Wellington,,43.914013,,,2,,2,-78.68187399999998,94147
941481,,0,Adelaide Westbound @ Vega,,43.916446,,,2,,2,-78.819526,94148
941491,,0,Adelaide Eastbound @ Vega,,43.916608,,,2,,2,-78.818197,94149
941501,,0,Adelaide Avenue Westbound @ Fleetwood Drive,,43.91442,,,2,,2,-78.82482,94150
941511,,0,Gibb Street Eastbound @ Centre Street,,43.88991,,,2,,2,-78.86271,94151
941521,,0,Gord Vinson Eastbound @ Fenning Drive,,43.88993,,,2,,2,-78.80185,94152
941531,,0,Gord Vinson Westbound @ Fenning Drive,,43.88994000000001,,,2,,2,-78.80226999999998,94153
941541,,0,Meadowglade Road Eastbound @ Cale Ave,,43.89319,,,2,,2,-78.79788,94154
941551,,0,Meadowglade Road Westbound @ Partner Drive,,43.893629,,,2,,2,-78.797909,94155
941591,,0,Olive Avenue Eastbound @ Athabasca Street,,43.89826,,,2,,2,-78.81341999999998,94159
941601,,0,Olive Avenue Westbound @ Athabasca Street,,43.89858000000001,,,2,,2,-78.81287,94160
941611,,0,Range Line westbound @ Poplar Ave,,43.82911,,,2,,2,-78.99907,94161
941621,,0,Townline Northbound @ Gord Vinson Ave,,43.8889,,,2,,2,-78.8056,94162
941631,,0,Townline Road Northbound @ Barron Court,,43.90250000000001,,,2,,2,-78.8115,94163
941641,,0,Townline Road Northbound @ King Street,,43.90617000000001,,,2,,2,-78.81309,94164
941651,,0,Townline Road Northbound @ Kingsway Gate,,43.90441,,,2,,2,-78.81234,94165
941661,,0,Townline Road Northbound @ Kingswood Drive,,43.9002,,,2,,2,-78.8105,94166
941671,,0,Townline Road Southbound @ Barron Court,,43.90231,,,2,,2,-78.81161,94167
941681,,0,Townline Road Southbound @ King Street,,43.90677,,,2,,2,-78.81365,94168
941691,,0,Townline Road Southbound @ Kingsway Gate,,43.90409,,,2,,2,-78.81238,94169
941701,,0,Townline Road Southbound @ Kingswood Drive,,43.90005,,,2,,2,-78.81064,94170
941741,,0,Dryden westbound @ Anderson,,43.91157,,,2,,2,-78.93509,94174
941752,,0,Dryden westbound @ Fallingbrook,,43.90983,,,2,,2,-78.93857,94175
941761,,0,Dryden westbound @ Lipton,,43.90666,,,2,,2,-78.94091,94176
941772,,0,Manning westbound @ Garden,,43.89478,,,2,,2,-78.93749,94177
941782,,0,Manning eastbound @ Garden (east side stop),,43.89468,,,2,,2,-78.93684,94178
941792,,0,Manning eastbound @ Ribblesdale,,43.89422,,,2,,2,-78.93021,94179
941801,,0,Manning westbound @ Ribblesdale,,43.894618,,,2,,2,-78.929653,94180
941812,,0,Hopkins northbound @ Industrial,,43.87295000000001,,,2,,2,-78.91746,94181
941821,,0,Hopkins southbound @ Industrial,,43.87335,,,2,,2,-78.91785,94182
941832,,0,Hopkins northbound @ Warren,,43.87736000000001,,,2,,2,-78.91947,94183
941841,,0,Hopkins southbound @ Warren,,43.87747,,,2,,2,-78.91967,94184
941871,,0,Simcoe Southbound @ Taunton (North Side Stop),,43.933393,,,2,,1,-78.879221,94187
941881,,0,Simcoe Northbound @ Taunton (South Side Stop),,43.932763,,,2,,1,-78.878746,94188
941891,,0,Simcoe Southbound @ Commencement,,43.945083,,,2,,2,-78.89219799999998,94189
941911,,0,Thickson Northbound @ Rossland (North Side Stop),,43.905014,,,1,,2,-78.920609,94191
941941,,0,Coldstream Eastbound @ 1224 Coldstream,,43.945712,,,2,,2,-78.846137,94194
941951,,0,Coldstream Westbound @ 1224 Coldstream,,43.945809,,,2,,2,-78.846577,94195
941991,,0,Conlin Eastbound @ Founders,,43.94703,,,2,,2,-78.900019,94199
941:1,,0,Stevenson Northbound @ Laval,,43.879998,,,1,,1,-78.877266,941
942001,,0,Thickson Southbound @ Darren,,43.91964,,,2,,2,-78.927378,94200
942011,,0,Thickson Southbound @ Dryden,,43.914213,,,2,,2,-78.924996,94201
942101,,0,Conlin Eastbound @ Simcoe,,43.948164,,,2,,1,-78.895029,94210
942111,,0,Conlin Westbound @ Simcoe,,43.947863,,,2,,1,-78.897454,94211
942131,,0,Annes Northbound @ Harriet,,43.870916,,,2,,2,-78.948986,94213
942141,,0,Annes Northbound @ Dunlop,,43.875489,,,2,,2,-78.950973,94214
942161,,0,Town Centre @ Scarborough Centre Station,,43.774202,,,2,,2,-79.255099,94216
942171,,0,Twin Streams Westbound @ Country Lane,,43.903411,,,2,,2,-78.971618,94217
942181,,0,Country Lane Southbound @ Randolph,,43.900967,,,2,,2,-78.970565,94218
942191,,0,Country Lane Southbound @ Nugget,,43.89899,,,2,,2,-78.970089,94219
942201,,0,Country Lane Southbound @ Tidewater,,43.896271,,,2,,2,-78.967311,94220
942211,,0,Country Lane Southbound @ Rossland,,43.894248,,,2,,2,-78.965899,94221
942231,,0,Annes Southbound @ Dunlop,,43.875683,,,2,,2,-78.951239,94223
942241,,0,Annes @ Annes Street Park,,43.872021,,,2,,2,-78.949746,94224
942251,,0,Burns Eastbound @ McCulloug,,43.869621,,,2,,2,-78.947512,94225
942261,,0,Brookhouse Northbound @ Ravey,,43.917041,,,2,,2,-78.580493,94226
942271,,0,King Westbound @ Arthur,,43.919042,,,2,,2,-78.582741,94227
942281,,0,King Westbound @ Beaver,,43.918275,,,2,,2,-78.585761,94228
942291,,0,Baseline Westbound @ Mearns,,43.903226,,,2,,2,-78.666988,94229
942301,,0,Baseline Eastbound @ Mearns,,43.903224,,,2,,2,-78.666437,94230
942311,,0,Baseline Eastbound @ Liberty,,43.901265,,,2,,2,-78.675124,94231
942321,,0,Audley Recreation Centre,,43.897822,,,2,,2,-79.008041,94232
942331,,0,Morningside Southbound @ Sheppard,,43.800447,,,2,,2,-79.19938,94233
942341,,0,Milner Westbound @ Neilson,,43.79567,,,2,,2,-79.21631600435,94234
942351,,0,Milner Westbound @ Dailing,,43.79112700000001,,,2,,2,-79.23035,94235
942361,,0,Milner Eastbound @ Neilson,,43.795607,,,2,,2,-79.215841,94236
942371,,0,Milner Eastbound @ Morningside,,43.800134,,,2,,2,-79.199407,94237
942381,,0,Thickson Northbound @ Stellar,,43.873245,,,2,,2,-78.906742,94238
942411,,0,Mills Southbound @ King,,43.917215,,,2,,1,-78.588771,94241
942421,,0,Triton Eastbound @ McCowan,,43.775294,,,2,,2,-79.25296,94242
942451,,0,Strouds Westbound @ Rosebank,,43.82657,,,2,,2,-79.12952,94245
942471,,0,Conlin Eastbound @ Garrard,,43.941682,,,2,,2,-78.925171,94247
942481,,0,Conlin Westbound @ Garrard,,43.941728,,,2,,2,-78.925415,94248
942491,,0,Harmony Northbound @ Conlin,,43.9565,,,1,,2,-78.856854,94249
942501,,0,Harmony Southbound @ Conlin,,43.956196,,,1,,2,-78.857071,94250
942511,,0,Woodview Southbound @ Waterford,,43.82038,,,2,,2,-79.14524,94251
942521,,0,Fairport Northbound @ Finch,,43.84111,,,2,,1,-79.11428,94252
942531,,0,Clements Eastbound @ Westney,,43.83202,,,2,,2,-79.03246,94253
942541,,0,Westney Westbound @ Finley,,43.829124,,,2,,1,-79.025151,94254
942551,,0,Westney Westbound @ Monarch,,43.830815,,,2,,2,-79.017295,94255
942571,,0,Dreyer Eastbound @ Clements,,43.83244,,,2,,2,-79.006579,94257
942581,,0,Dreyer Westbound @ Clements,,43.832027,,,2,,2,-79.006173,94258
942601,,0,Range Line Eastbound @ Maple,,43.83038,,,2,,2,-78.992901,94260
942631,,0,Bayly Eastbound @ Harwood,,43.843818,,,2,,2,-79.018779,94263
942641,,0,Taunton Eastbound @ Grandview,,43.941505,,,1,,2,-78.839898,94264
942651,,0,Taunton Westbound @ Grandview,,43.941894,,,1,,2,-78.839279,94265
942661,,0,Taunton Westbound @ Townlne,,43.943927,,,1,,2,-78.830505,94266
942671,,0,Townline Northbound @ Taunton,,43.944773,,,2,,2,-78.830057,94267
942681,,0,Townline Northbound @ Woodstream,,43.957312,,,2,,2,-78.835685,94268
942691,,0,Townline Southbound @ Woodstream,,43.957856,,,2,,2,-78.836065,94269
942:1,,0,Stevenson Northbound @ Gibb,,43.88574400000001,,,1,,2,-78.879867,942
944:1,,0,Stevenson Northbound @ Cartier (North side stop),,43.88983507,,,1,,2,-78.881804,944
9473:1,,0,Ellesmere Westbound @ Military Trail,,43.7866837,,,1,,2,-79.188152,9473
952:1,,0,Stevenson Southbound @ Marion,,43.90700600000001,,,1,,2,-78.889543,952
953:1,,0,Stevenson Southbound @ King,,43.893374,,,1,,2,-78.883644,953
955:1,,0,Southbound @ 104 Stevenson,,43.89017014,,,1,,2,-78.882155,955
958:1,,0,Stevenson Southbound @ Gibb,,43.8854908,,,1,,2,-78.880117,958
959:1,,0,Stevenson Southbound @ Laval,,43.88086100000001,,,1,,1,-78.877979,959
963:1,,0,Phillip Murray Eastbound @ Park,,43.859104,,,1,,2,-78.85776,963
970:1,,0,Phillip Murray Westbound @ Park,,43.85932600000001,,,1,,2,-78.857453,970
973:1,,0,Phillip Murray Westbound @ Skae,,43.85493300000001,,,2,,2,-78.874097,973
984:1,,0,Lakeview Westbound @ Lakemount,,43.857059,,,1,,2,-78.85286,984
985:1,,0,Lakeview Westbound @ Park,,43.856405,,,1,,2,-78.855793,985
987:1,,0,Cedar Northbound @ Banff,,43.864875,,,1,,2,-78.8492,987
988:1,,0,Cedar Northbound @ Killarney,,43.867212,,,1,,2,-78.850005,988
989:1,,0,Cedar Northbound @ Wentworth,,43.86968,,,1,,2,-78.851091,989
990:1,,0,Oxford Southbound @ Calvert,,43.868657,,,1,,2,-78.853995,990
991:1,,0,Oxford Southbound @ Chandos,,43.867666,,,1,,2,-78.853571,991
992:1,,0,Oxford Southbound @ Kinmount,,43.86448,,,1,,2,-78.8526593,992
993:1,,0,Oxford Southbound @ Dwight,,43.862572,,,1,,2,-78.85359099999998,993
994:1,,0,Oxford Southbound @ Phillip Murray,,43.86046419,,,1,,2,-78.85287099999998,994
995:1,,0,Oxford Northbound @ Emerald,,43.86114517,,,1,,2,-78.852973,995
996:1,,0,Oxford Northbound @ Dwight,,43.862763,,,1,,2,-78.853452,996
997:1,,0,Oxford Northbound @ Venus,,43.864934,,,1,,2,-78.852459,997
998:1,,0,Oxford Northbound @ Wentworth,,43.868849,,,1,,2,-78.853952,998
999951,,0,Victoria Westbound @ Halls,,43.85395,,,2,,2,-78.973499,93555
999961,,0,Victoria Westbound @ Jeffery,,43.858353,,,2,,2,-78.953388,93554
999:1,,0,Glen Northbound @ Porter,,43.87028394,,,1,,2,-78.854489,999
1751:1,,0,Whites Southbound @ Sunbird Trail,,43.84406700000001,,,1,,2,-79.126966,1751
2416:1_merged_999962,,0,Eastbound @ 6 Welwood,,44.087782,,,2,,2,-79.1330801,2416
3517:1_merged_999963,,0,Harmony Northbound @ Greenhill,,43.951834,,,2,,2,-78.854772,3517
3518:1_merged_999964,,0,Harmony Southbound @ Greenhill,,43.951249,,,2,,2,-78.854888,3518
93441:1_merged_999965,,0,Brock Road Southbound @ Concession 3,,43.86713000000001,,,2,,2,-79.08281,93441
93442:1_merged_999966,,0,Brock Road Northbound @ Concession 3,,43.86776,,,2,,2,-79.08238,93442
941981_merged_999967,,0,Conlin Westbound @ Founders,,43.94732,,,2,,2,-78.8995,94198
942611,,0,Taunton Eastbound @ 942 Taunton,,43.94027,,,2,,2,-78.84581,94261
942621,,0,Taunton Westbound @ 981 Taunton,,43.94069,,,2,,2,-78.84514,94262
2416:1_merged_999968,,0,Northbound  @ 6 Welwood (Walmart),,44.087782,,,2,,2,-79.1330801,2416
3517:1_merged_999969,,0,Harmony Northbound @ Greenhill,,43.95118200000001,,,2,,2,-78.854544,3517
3518:1_merged_999970,,0,Harmony Southbound @ Greenhill,,43.951873,,,2,,2,-78.855046,3518
93441:1_merged_999971,,0,Brock Road Southbound @ Clearside,,43.864641,,,2,,2,-79.081998,93441
93442:1_merged_999972,,0,Brock Road Northbound @ Concession 3,,43.864696,,,2,,2,-79.081702,93442
941981_merged_999973,,0,Conlin Westbound @ Founders,,43.94722800000001,,,2,,2,-78.899893,94198
