trip_headsign,service_id,direction_id,block_id,route_id,shape_id,wheelchair_accessible,direction_name,trip_id
Oshawa Station,Weekday_merged_999976,1,a_4022_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,130__4022_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4070_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1310__4070_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4070_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1311__4070_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4017_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1312__4017_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_2071_Timetable_-_2024-02,410,100.0.1046829822_Timetable_-_2024-02,1,Southbound,1313__2071_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4067_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,131__4067_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4001_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,132__4001_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4075_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,133__4075_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4024_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,134__4024_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4070_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,135__4070_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4020_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,136__4020_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4027_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,137__4027_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4017_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,138__4017_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4029_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,139__4029_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4011_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,140__4011_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4010_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,141__4010_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4069_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,142__4069_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4016_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,143__4016_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4068_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,144__4068_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4018_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,145__4018_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4013_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,146__4013_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4001_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,147__4001_Timetable_-_2024-02
Oshawa Station,Weekday_merged_999976,1,a_4068_Timetable_-_2024-02,403,100.0.1046829271_Timetable_-_2024-02,1,Southbound,148__4068_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4067_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,149__4067_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4009_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,150__4009_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4001_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,151__4001_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4045_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,152__4045_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4018_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,153__4018_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4027_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,154__4027_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4070_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,155__4070_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4070_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,156__4070_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4009_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,157__4009_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4020_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,158__4020_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_94907_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1594__94907_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_92902_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1595__92902_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4045_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,159__4045_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_92903_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1603__92903_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_92901_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1605__92901_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_99901_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1607__99901_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_94907_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1609__94907_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4071_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,160__4071_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_92901_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1612__92901_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_99903_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1615__99903_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_99901_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1616__99901_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_99902_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1618__99902_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4027_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,161__4027_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_92902_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1625__92902_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_99905_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1629__99905_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4068_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,162__4068_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_92901_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1630__92901_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_94905_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1633__94905_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4070_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,163__4070_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_94905_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1640__94905_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_92902_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1644__92902_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_94905_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1647__94905_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_92901_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1649__92901_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4029_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,164__4029_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_92901_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1650__92901_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_94907_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1651__94907_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4020_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,165__4020_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_99905_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1661__99905_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_99907_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1664__99907_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_94905_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1665__94905_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4028_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,166__4028_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_94905_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1673__94905_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4071_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,167__4071_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_92903_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1680__92903_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_92902_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1681__92902_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4017_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,168__4017_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_92903_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1691__92903_Timetable_-_2024-02
Conlin,All Days_merged_999974,0,a_92903_Timetable_-_2024-02,N1,100.0.1952650882_Timetable_-_2024-02,1,Eastbound,1695__92903_Timetable_-_2024-02
Scarborough,All Days_merged_999974,1,a_94907_Timetable_-_2024-02,N1,100.0.1952650881_Timetable_-_2024-02,1,Westbound,1698__94907_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4068_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,169__4068_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94904_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1701__94904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94904_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1702__94904_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_94906_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1703__94906_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_99906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1704__99906_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1705__94906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_94904_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1706__94904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1707__94906_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1708__94906_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_99906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1709__99906_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4022_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,170__4022_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_94906_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1710__94906_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94904_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1711__94904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_99904_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1712__99904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1713__94906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_99906_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1714__99906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_99904_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1715__99904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94904_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1716__94904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94904_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1717__94904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_99904_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1718__99904_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_99906_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1719__99906_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4029_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,171__4029_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_99906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1720__99906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_99906_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1721__99906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_94904_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1722__94904_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1723__94906_Timetable_-_2024-02
Windfields Farm,All Days_merged_999974,0,a_94906_Timetable_-_2024-02,N2,100.0.1952650991_Timetable_-_2024-02,1,Northbound,1724__94906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_94906_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1725__94906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_99904_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1726__99904_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_99904_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1727__99904_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_94906_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1728__94906_Timetable_-_2024-02
Bloor,All Days_merged_999974,1,a_94904_Timetable_-_2024-02,N2,100.0.1952650992_Timetable_-_2024-02,1,Southbound,1729__94904_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4067_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,172__4067_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4028_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,173__4028_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4001_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,174__4001_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4017_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,175__4017_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4075_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,176__4075_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4022_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,177__4022_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4016_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,178__4016_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4067_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,179__4067_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4069_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,180__4069_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4001_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,181__4001_Timetable_-_2024-02
Pickering Parkway Terminal,Weekday_merged_999976,1,a_2024_Timetable_-_2024-02,112,100.0.1952651144_Timetable_-_2024-02,1,Southbound,1826__2024_Timetable_-_2024-02
Harmony,Weekday_merged_999976,0,a_4018_Timetable_-_2024-02,405,100.0.1046829421_Timetable_-_2024-02,1,Northbound,182__4018_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4067_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1830__4067_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4001_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1831__4001_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4018_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1832__4018_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4020_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1833__4020_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4027_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1834__4027_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4068_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1835__4068_Timetable_-_2024-02
Harmony Terminal,Weekday_merged_999976,0,a_4011_Timetable_-_2024-02,423,100.0.1672883331_Timetable_-_2024-02,1,Northbound,1836__4011_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4022_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1837__4022_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4067_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1838__4067_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4001_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1839__4001_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4075_Timetable_-_2024-02,405,100.0.1046829422_Timetable_-_2024-02,1,Southbound,183__4075_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4075_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1840__4075_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4020_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1841__4020_Timetable_-_2024-02
Oshawa Centre Terminal,Weekday_merged_999976,1,a_4017_Timetable_-_2024-02,423,100.0.1672883332_Timetable_-_2024-02,1,Southbound,1842__4017_Timetable_-_2024-02
Scarborough,Weekday_merged_999976,1,a_4802_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,1843__4802_Timetable_-_2024-02
Scarborough,Weekday_merged_999976,1,a_4803_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,1844__4803_Timetable_-_2024-02
Scarborough,Weekday_merged_999976,1,a_4806_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,1845__4806_Timetable_-_2024-02
Scarborough,Weekday_merged_999976,1,a_4805_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,1846__4805_Timetable_-_2024-02
Scarborough,Weekday_merged_999976,1,a_4801_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,1847__4801_Timetable_-_2024-02
Scarborough,Weekday_merged_999976,1,a_4802_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,1848__4802_Timetable_-_2024-02
Scarborough,Weekday_merged_999976,1,a_4803_Timetable_-_2024-02,900,100.0.1952650221_Timetable_-_2024-02,1,Westbound,1849__4803_Timetable_-_2024-02
