service_id,date,exception_type
204-Weekday-1-23FALL-1111100,20231221,1
204-Weekday-1-23FALL-1111100,20231222,1
205-Saturday-1-23FALL-0000010,20231111,1
205-Saturday-1-23FALL-0000010,20231118,1
205-Saturday-1-23FALL-0000010,20231125,1
205-Saturday-1-23FALL-0000010,20231202,1
205-Saturday-1-23FALL-0000010,20231209,1
205-Saturday-1-23FALL-0000010,20231216,1
205-Saturday-1-23FALL-0000010,20231223,1
205-Sunday-1-23FALL-0000001,20231112,1
205-Sunday-1-23FALL-0000001,20231119,1
205-Sunday-1-23FALL-0000001,20231126,1
205-Sunday-1-23FALL-0000001,20231203,1
205-Sunday-1-23FALL-0000001,20231210,1
205-Sunday-1-23FALL-0000001,20231217,1
205-Sunday-1-23FALL-0000001,20231224,1
205-Weekday-1-23FALL-1111100,20231106,1
205-Weekday-1-23FALL-1111100,20231107,1
205-Weekday-1-23FALL-1111100,20231108,1
205-Weekday-1-23FALL-1111100,20231109,1
205-Weekday-1-23FALL-1111100,20231110,1
205-Weekday-1-23FALL-1111100,20231113,1
